Date,Symbol,twap_5S,twap_10S,twap_15S,twap_20S,twap_30S
2022-09-05 02:15:00,REE,75128.14782683823,75138.16521814269,75125.97391379473,75121.2086964034,75124.80000075126
2022-09-05 02:20:00,REE,74991.94782683688,74994.03478335864,74998.88695727174,74998.88695727174,75008.86087031531
2022-09-05 02:25:00,REE,74857.13913118336,74857.13913118336,74862.32173987906,74857.70434857467,74869.56521814001
2022-09-05 02:30:00,REE,74710.14782683406,74704.96521813836,74711.59130509495,74720.68695726895,74735.60869639953
2022-09-05 02:35:00,REE,74752.173913791,74747.28695726921,74754.66087031277,74747.826087704,74742.75652248655
2022-09-05 02:40:00,REE,74782.6086964,74782.6086964,74782.6086964,74773.913044226,74782.6086964
2022-09-05 02:45:00,REE,75307.56521814439,75308.52173988352,75275.20869640494,75305.90434857915,75292.71304423119
2022-09-05 02:50:00,REE,75821.25217467126,75804.80869641023,75803.15652249717,75791.92173988836,75772.89565293165
2022-09-05 02:55:00,REE,75611.59130510395,75608.69565293001,75608.69565293001,75608.69565293001,75612.32173988655
2022-09-05 03:00:00,REE,75539.130435538,75539.130435538,75540.37391379887,75538.04347901625,75536.23478336405
2022-09-05 03:05:00,REE,75366.46087031889,75366.46087031889,75366.46087031889,75366.46087031889,75366.46087031889
2022-09-05 03:10:00,REE,75288.53913118767,75285.02608770937,75288.04347901375,75293.4782616225,75294.6869572747
2022-09-05 03:15:00,REE,75341.61739205777,75341.61739205777,75340.58260944906,75333.33043553594,75330.434783362
2022-09-05 03:20:00,REE,75391.30434858,75391.30434858,75391.30434858,75391.30434858,75391.30434858
2022-09-05 03:25:00,REE,75456.521739885,75445.6521746675,75447.95652249361,75437.20000075437,75442.93913118923
2022-09-05 03:30:00,REE,75570.65217466875,75571.42608771224,75571.42608771224,75572.46087032095,75573.91304423401
2022-09-05 03:35:00,REE,75573.91304423401,75573.91304423401,75576.0869572775,75577.64347901664,75572.46087032095
2022-09-05 03:40:00,REE,75375.00000075376,75372.66956597113,75372.66956597113,75372.66956597113,75373.913044232
2022-09-05 03:45:00,REE,75217.3913051,75217.3913051,75217.3913051,75217.3913051,75217.3913051
2022-09-05 03:50:00,REE,75217.3913051,75217.3913051,75217.3913051,75217.3913051,75217.3913051
2022-09-05 03:55:00,REE,75227.61739205662,75228.98260944795,75227.4260877088,75233.20000075233,75231.88695727407
2022-09-05 04:00:00,REE,75000.00000075,75001.6086964022,75007.24347901094,75014.49565292406,74989.1304355325
2022-09-05 04:05:00,REE,74869.56521814001,74869.56521814001,74869.56521814001,74869.56521814001,74869.56521814001
2022-09-05 04:10:00,REE,75005.43478335875,75005.43478335875,75012.42608770664,75010.34782683705,75018.11304422845
2022-09-05 04:15:00,REE,74992.75652248906,74992.75652248906,74992.75652248906,75000.00000075,75000.00000075
2022-09-05 04:20:00,REE,74877.46956596617,74878.260870314,74881.64347900968,74887.27826161844,74892.39130509675
2022-09-05 04:25:00,REE,74869.56521814001,74869.56521814001,74869.56521814001,74857.97391379206,74857.97391379206
2022-09-05 04:30:00,REE,75043.47826162001,75043.47826162001,75043.47826162001,75043.47826162001,75043.47826162001
2022-09-05 06:00:00,REE,74921.739131184,74921.739131184,74921.739131184,74921.739131184,74934.782609445
2022-09-05 06:05:00,REE,74857.70434857467,74856.521739879,74864.73043553127,74864.73043553127,74864.73043553127
2022-09-05 06:10:00,REE,74891.30434857501,74891.30434857501,74888.20000074888,74891.30434857501,74888.20000074888
2022-09-05 06:15:00,REE,74913.04347901,74913.04347901,74898.54782683594,74913.04347901,74898.54782683594
2022-09-05 06:20:00,REE,74956.52173988,74956.52173988,74956.52173988,74956.52173988,74956.52173988
2022-09-05 06:25:00,REE,74927.53913118406,74927.53913118406,74927.53913118406,74927.53913118406,74927.53913118406
2022-09-05 06:30:00,REE,75004.83478335875,75004.83478335875,75004.83478335875,75004.83478335875,75006.20869640225
2022-09-05 06:35:00,REE,74943.478261619,74940.21739205375,74940.99130509724,74945.65217466251,74939.130435532
2022-09-05 06:40:00,REE,74820.65217466126,74826.08695727,74822.73913118301,74826.08695727,74826.08695727
2022-09-05 06:45:00,REE,74779.50434857389,74775.92173987819,74782.6086964,74774.70434857384,74777.77391379126
2022-09-05 06:50:00,REE,74913.04347901,74913.04347901,74913.04347901,74913.04347901,74919.25217466224
2022-09-05 06:55:00,REE,74851.45217466156,74856.521739879,74856.521739879,74856.521739879,74850.93043553113
2022-09-05 07:00:00,REE,74931.88695727105,74931.88695727105,74938.130435532,74945.32173987989,74943.96521814074
2022-09-05 07:05:00,REE,75082.608696403,75086.95652249,75099.38260944665,75086.95652249,75094.20000075095
2022-09-05 07:10:00,REE,75113.53043553374,75110.14782683806,75110.14782683806,75114.33043553375,75110.55652249024
2022-09-05 07:15:00,REE,74956.52173988,74956.52173988,74956.52173988,74956.52173988,74956.52173988
2022-09-05 07:20:00,REE,74872.913044227,74873.19130509655,74873.52173987917,74876.00869640094,74867.7565224878
2022-09-05 07:25:00,REE,74815.86087031338,74817.93043553078,74811.59130509595,74822.46087031344,74824.47826161781
2022-09-05 07:45:00,REE,75217.3913051,75217.3913051,75217.3913051,75217.3913051,75217.3913051
2022-09-06 02:15:00,REE,75449.27826162406,75449.27826162406,75443.478261624,75408.695652928,75405.80000075405
2022-09-06 02:20:00,REE,75439.61739205875,75439.61739205875,75434.78260945,75417.391305102,75459.62608771112
2022-09-06 02:25:00,REE,75478.26087032001,75469.565218146,75469.565218146,75467.3913051025,75467.3913051025
