Date,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,PNJ,POW,REE,SAB,SBT,SHB,SSB,SSI,STB,TCB,TCH,TPB,VCB,VHM,VIB,VIC,VJC,VN30F1M,VNM,VPB,VRE,TOTAL,value
2022-09-06 02:30:00,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-71490363.95509174,0.0,0.0,0.0,-71490363.95509174,45243042.53790976
2022-09-06 03:00:00,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,45243042.53790976
2022-09-06 03:30:00,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2423550.538837676,0.0,0.0,-0.0,2423550.538837676,47666593.07674744
2022-09-06 04:00:00,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-11881299.954666197,0.0,0.0,-0.0,-11881299.954666197,35785293.12208124
2022-09-06 04:30:00,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,19715021.467564244,-0.0,0.0,0.0,19715021.467564244,55500314.58964549
2022-09-06 05:00:00,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,,0.0,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,7370721.657588899,0.0,0.0,0.0,7370721.657588899,62871036.24723439
2022-09-06 06:30:00,0.0,,0.0,,,-0.0,,,,-0.0,,-0.0,,,,0.0,,,-0.0,,,,,,-0.0,,,,,-0.0,0.0,,,,-117931546.52139726,-0.0,-0.0,0.0,-117931546.52139726,-55060510.27416287
2022-09-06 07:00:00,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162155876.46692225,0.0,0.0,0.0,162155876.46692225,107095366.19275938
2022-09-06 07:30:00,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-117931546.52139726,-0.0,-0.0,0.0,-117931546.52139726,-10836180.328637883
2022-09-06 08:00:00,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74997092.86594999,0.0,0.0,0.0,-74997092.86594999,-85833273.19458787
2022-09-07 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-263134763.1758639,-0.0,-0.0,0.0,-263134763.1758639,-348968036.37045175
2022-09-07 03:00:00,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-348968036.37045175
2022-09-07 03:30:00,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,87537741.37790342,0.0,-0.0,0.0,87537741.37790342,-261430294.99254835
2022-09-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-96439884.56887327,0.0,0.0,0.0,-96439884.56887327,-357870179.56142163
2022-09-07 04:30:00,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-14706406.953797204,0.0,-0.0,0.0,-14706406.953797204,-372576586.51521885
2022-09-07 05:00:00,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,-0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,-724718.3409759065,,,,-724718.3409759065,-373301304.85619473
2022-09-07 06:30:00,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,-13954064.20103929,,,,-13954064.20103929,-387255369.05723405
2022-09-07 07:00:00,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,45184588.84145883,0.0,0.0,0.0,45184588.84145883,-342070780.21577525
2022-09-07 07:30:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,299826607.8264049,-0.0,-0.0,-0.0,299826607.8264049,-42244172.38937032
2022-09-07 08:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,184530949.3886138,-0.0,-0.0,-0.0,184530949.3886138,142286776.99924347
2022-09-08 02:30:00,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-172451884.22218892,0.0,0.0,0.0,-172451884.22218892,-30165107.22294545
2022-09-08 03:00:00,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-30165107.22294545
2022-09-08 03:30:00,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,2252201.5269858083,0.0,-0.0,-0.0,2252201.5269858083,-27912905.695959643
2022-09-08 04:00:00,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4410328.369138341,-0.0,-0.0,0.0,4410328.369138341,-23502577.3268213
2022-09-08 04:30:00,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49617856.58594948,0.0,0.0,0.0,49617856.58594948,26115279.25912818
2022-09-08 05:00:00,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,-2985512.594955073,,0.0,,-2985512.594955073,23129766.664173108
2022-09-08 06:30:00,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,0.0,-0.0,,,,-0.0,0.0,-0.0,,0.0,-30029380.18978449,,-0.0,,-30029380.18978449,-6899613.525611382
2022-09-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,45044070.28468101,0.0,0.0,0.0,45044070.28468101,38144456.75906962
2022-09-08 07:30:00,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-221466678.89967662,-0.0,-0.0,-0.0,-221466678.89967662,-183322222.140607
2022-09-08 08:00:00,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-35096838.09681603,0.0,0.0,0.0,-35096838.09681603,-218419060.23742303
2022-09-09 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178674812.1292313,0.0,0.0,0.0,178674812.1292313,-39744248.10819173
2022-09-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-39744248.10819173
2022-09-09 03:30:00,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-91466957.56157917,0.0,-0.0,0.0,-91466957.56157917,-131211205.6697709
2022-09-09 04:00:00,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-18743229.00852067,0.0,-0.0,0.0,-18743229.00852067,-149954434.67829156
2022-09-09 04:30:00,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6360434.9464022955,-0.0,0.0,0.0,6360434.9464022955,-143593999.73188928
2022-09-09 05:00:00,,,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,,,,,,,0.0,,-0.0,667157.4177473865,,0.0,,667157.4177473865,-142926842.3141419
2022-09-09 06:30:00,,,,0.0,,,,-0.0,,0.0,0.0,0.0,,0.0,-0.0,,,,,,,,0.0,,0.0,,,,,,,-0.0,,0.0,2668629.6709849956,,0.0,,2668629.6709849956,-140258212.64315692
2022-09-09 07:00:00,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-17346092.86140778,0.0,-0.0,0.0,-17346092.86140778,-157604305.5045647
2022-09-09 07:30:00,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-167780373.32016414,0.0,0.0,0.0,-167780373.32016414,-325384678.82472885
2022-09-09 08:00:00,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-140353857.70572764,0.0,0.0,0.0,-140353857.70572764,-465738536.5304565
2022-09-12 02:30:00,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-230728965.54569134,0.0,0.0,0.0,-230728965.54569134,-696467502.0761478
2022-09-12 03:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-696467502.0761478
2022-09-12 03:30:00,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-8918120.506099962,-0.0,-0.0,0.0,-8918120.506099962,-705385622.5822477
2022-09-12 04:00:00,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-3715883.544214795,0.0,0.0,0.0,-3715883.544214795,-709101506.1264626
2022-09-12 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,15004087.373308044,0.0,0.0,0.0,15004087.373308044,-694097418.7531545
2022-09-12 05:00:00,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,1603676.534542176,,,,1603676.534542176,-692493742.2186123
2022-09-12 06:30:00,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,-14433088.81086135,,,,-14433088.81086135,-706926831.0294737
2022-09-12 07:00:00,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,30494031.857491285,-0.0,0.0,0.0,30494031.857491285,-676432799.1719824
2022-09-12 07:30:00,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,70622211.77282473,0.0,-0.0,0.0,70622211.77282473,-605810587.3991576
2022-09-12 08:00:00,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,100357879.8877072,-0.0,0.0,-0.0,100357879.8877072,-505452707.5114504
2022-09-12 08:30:00,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5203741.920103249,-0.0,-0.0,0.0,-5203741.920103249,-510656449.43155366
2022-09-13 02:30:00,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-510656449.43155366
2022-09-13 03:00:00,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-510656449.43155366
2022-09-13 03:30:00,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,13422218.245268669,-0.0,0.0,0.0,13422218.245268669,-497234231.186285
2022-09-13 04:00:00,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,18641969.785095375,0.0,0.0,-0.0,18641969.785095375,-478592261.4011896
2022-09-13 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15072753.959076095,0.0,-0.0,0.0,-15072753.959076095,-493665015.36026573
2022-09-13 05:00:00,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,-6154423.91172531,,,,-6154423.91172531,-499819439.271991
2022-09-13 06:30:00,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,33573617.45521366,,,,33573617.45521366,-466245821.81677735
2022-09-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-111912058.18403423,-0.0,-0.0,-0.0,-111912058.18403423,-578157880.0008116
2022-09-13 07:30:00,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,108181656.24456133,0.0,0.0,0.0,108181656.24456133,-469976223.75625026
2022-09-13 08:00:00,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210208149.28900754,0.0,0.0,0.0,-210208149.28900754,-680184373.0452578
2022-09-14 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-751302950.6088163,0.0,0.0,-0.0,-751302950.6088163,-1431487323.6540742
2022-09-14 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1431487323.6540742
2022-09-14 03:30:00,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-54669081.21775207,-0.0,-0.0,0.0,-54669081.21775207,-1486156404.8718262
2022-09-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-1486156404.8718262
2022-09-14 04:30:00,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-11389391.920363648,0.0,-0.0,-0.0,-11389391.920363648,-1497545796.7921898
2022-09-14 05:00:00,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,-14439657.489836855,,0.0,,-14439657.489836855,-1511985454.2820268
