Date,fund_name,Symbol,arbit_ratio,arbit_value,unwind_ratio,unwind_value
2022-09-05 03:11:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,2565720000.0
2022-09-05 03:14:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1123740000.0
2022-09-05 03:23:00,E1VFVN30,VN30F1M,0.0,0.0,2.0,2318015000.0
2022-09-05 03:28:00,E1VFVN30,VN30F1M,0.48,489295000.0,0.0,0.0
2022-09-05 03:31:00,E1VFVN30,VN30F1M,0.535,235550000.0,0.0,0.0
2022-09-05 03:32:00,E1VFVN30,VN30F1M,0.54,299595000.0,0.0,0.0
2022-09-05 03:51:00,E1VFVN30,VN30F1M,0.55,775065000.0,0.0,0.0
2022-09-05 03:52:00,E1VFVN30,VN30F1M,0.6,802835000.0,0.0,0.0
2022-09-05 03:53:00,E1VFVN30,VN30F1M,0.54,788285000.0,0.0,0.0
2022-09-05 03:54:00,E1VFVN30,VN30F1M,0.49,428020000.0,0.0,0.0
2022-09-05 03:57:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,1826340000.0
2022-09-05 03:59:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1155430000.0
2022-09-05 04:01:00,E1VFVN30,VN30F1M,0.0,0.0,0.61,366770000.0
2022-09-05 04:02:00,E1VFVN30,VN30F1M,0.0,0.0,1.35,315080000.0
2022-09-05 04:05:00,E1VFVN30,VN30F1M,0.0,0.0,0.62,498890000.0
2022-09-05 04:15:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2084425000.0
2022-09-05 04:18:00,E1VFVN30,VN30F1M,0.0,0.0,1.15,437220000.0
2022-09-05 04:19:00,E1VFVN30,VN30F1M,0.0,0.0,0.635,345825000.0
2022-09-05 04:20:00,E1VFVN30,VN30F1M,0.0,0.0,0.64,345070000.0
2022-09-05 04:21:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1799255000.0
2022-09-05 04:22:00,E1VFVN30,VN30F1M,0.0,0.0,1.76,197010000.0
2022-09-05 04:23:00,E1VFVN30,VN30F1M,0.0,0.0,4.42,5490795000.0
2022-09-05 04:24:00,E1VFVN30,VN30F1M,0.0,0.0,3.685,5047020000.0
2022-09-05 04:25:00,E1VFVN30,VN30F1M,0.0,0.0,1.84,2715160000.0
2022-09-05 04:26:00,E1VFVN30,VN30F1M,0.0,0.0,3.1,4073700000.0
2022-09-05 04:29:00,E1VFVN30,VN30F1M,0.0,0.0,2.24,2774350000.0
2022-09-05 04:30:00,E1VFVN30,VN30F1M,0.0,0.0,2.13,2672180000.0
2022-09-05 06:01:00,E1VFVN30,VN30F1M,0.0,0.0,0.5,470825000.0
2022-09-05 06:06:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1260770000.0
2022-09-05 06:07:00,E1VFVN30,VN30F1M,0.0,0.0,6.0,12593995000.0
2022-09-05 06:12:00,E1VFVN30,VN30F1M,0.0,0.0,1.49,2636840000.0
2022-09-05 06:19:00,E1VFVN30,VN30F1M,0.0,0.0,1.5,2979780000.0
2022-09-05 06:23:00,E1VFVN30,VN30F1M,0.0,0.0,2.71,5365455000.0
2022-09-05 06:24:00,E1VFVN30,VN30F1M,0.0,0.0,2.72,5131870000.0
2022-09-05 06:25:00,E1VFVN30,VN30F1M,0.0,0.0,2.71,3213455000.0
2022-09-05 06:36:00,E1VFVN30,VN30F1M,0.0,0.0,2.64,3419820000.0
2022-09-05 06:37:00,E1VFVN30,VN30F1M,0.0,0.0,1.995,2049380000.0
2022-09-05 06:41:00,E1VFVN30,VN30F1M,0.0,0.0,4.67,6153085000.0
2022-09-05 06:42:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1238355000.0
2022-09-05 06:43:00,E1VFVN30,VN30F1M,0.0,0.0,2.705,4642095000.0
2022-09-05 06:44:00,E1VFVN30,VN30F1M,0.0,0.0,2.71,5844060000.0
2022-09-05 06:47:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1266660000.0
2022-09-05 06:57:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1267555000.0
2022-09-05 07:03:00,E1VFVN30,VN30F1M,2.09,4948990000.0,0.0,0.0
2022-09-05 07:04:00,E1VFVN30,VN30F1M,3.0,5371890000.0,0.0,0.0
2022-09-05 07:07:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,68190000.0
2022-09-05 07:08:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,866165000.0
2022-09-05 07:10:00,E1VFVN30,VN30F1M,1.5,1612365000.0,0.0,0.0
2022-09-05 07:17:00,E1VFVN30,VN30F1M,0.0,0.0,4.96,5955460000.0
2022-09-05 07:18:00,E1VFVN30,VN30F1M,0.0,1959890000.0,4.075,5778995000.0
2022-09-05 07:19:00,E1VFVN30,VN30F1M,2.67,3092645000.0,4.25,6136600000.0
2022-09-05 07:20:00,E1VFVN30,VN30F1M,0.0,0.0,0.71,189965000.0
2022-09-05 07:23:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,705415000.0
2022-09-05 07:24:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,575060000.0
2022-09-05 07:29:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2058995000.0
2022-09-05 07:30:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,23260000.0
2022-09-06 02:20:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,2116185000.0
2022-09-06 02:22:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1299350000.0
2022-09-06 02:28:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2184110000.0
2022-09-06 02:30:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,3864290000.0
2022-09-06 02:39:00,E1VFVN30,VN30F1M,0.0,0.0,0.6,349960000.0
2022-09-06 03:07:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,643650000.0
2022-09-06 03:08:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1828455000.0
2022-09-06 03:28:00,E1VFVN30,VN30F1M,1.155,2004680000.0,0.0,525180000.0
2022-09-06 03:29:00,E1VFVN30,VN30F1M,1.03,2068915000.0,0.0,0.0
2022-09-06 03:50:00,E1VFVN30,VN30F1M,0.0,391510000.0,0.5,623320000.0
2022-09-06 03:51:00,E1VFVN30,VN30F1M,0.0,0.0,1.5,272710000.0
2022-09-06 03:52:00,E1VFVN30,VN30F1M,0.0,0.0,0.61,295890000.0
2022-09-06 03:53:00,E1VFVN30,VN30F1M,0.0,0.0,0.6,727005000.0
2022-09-06 03:54:00,E1VFVN30,VN30F1M,0.0,0.0,1.805,390210000.0
2022-09-06 03:55:00,E1VFVN30,VN30F1M,0.0,0.0,0.61,510350000.0
2022-09-06 03:56:00,E1VFVN30,VN30F1M,0.0,0.0,0.5,479185000.0
2022-09-06 03:57:00,E1VFVN30,VN30F1M,0.0,0.0,0.61,596085000.0
2022-09-06 03:58:00,E1VFVN30,VN30F1M,0.0,0.0,1.5,220710000.0
2022-09-06 03:59:00,E1VFVN30,VN30F1M,0.0,0.0,1.88,1665610000.0
2022-09-06 04:00:00,E1VFVN30,VN30F1M,0.0,0.0,1.09,436530000.0
2022-09-06 04:14:00,E1VFVN30,VN30F1M,3.0,1328940000.0,0.0,0.0
2022-09-06 04:27:00,E1VFVN30,VN30F1M,3.0,2323995000.0,0.0,0.0
2022-09-06 06:01:00,E1VFVN30,VN30F1M,0.0,0.0,0.665,888370000.0
2022-09-06 06:10:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1217230000.0
2022-09-06 06:12:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1280980000.0
2022-09-06 06:16:00,E1VFVN30,VN30F1M,0.0,0.0,0.64,82775000.0
2022-09-06 06:17:00,E1VFVN30,VN30F1M,0.0,0.0,1.71,2058945000.0
2022-09-06 06:18:00,E1VFVN30,VN30F1M,0.0,0.0,2.68,1741475000.0
2022-09-06 06:20:00,E1VFVN30,VN30F1M,0.0,0.0,0.635,1856170000.0
2022-09-06 06:34:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1164785000.0
2022-09-06 06:42:00,E1VFVN30,VN30F1M,0.0,0.0,0.89,1410900000.0
2022-09-06 06:43:00,E1VFVN30,VN30F1M,3.0,3064530000.0,0.0,0.0
2022-09-06 06:57:00,E1VFVN30,VN30F1M,0.53,1387720000.0,0.0,0.0
2022-09-06 06:58:00,E1VFVN30,VN30F1M,1.08,2101455000.0,0.0,0.0
2022-09-06 06:59:00,E1VFVN30,VN30F1M,0.59,887130000.0,0.0,0.0
2022-09-06 07:00:00,E1VFVN30,VN30F1M,0.7,1675275000.0,0.0,0.0
2022-09-06 07:01:00,E1VFVN30,VN30F1M,0.975,1859175000.0,0.0,0.0
2022-09-06 07:02:00,E1VFVN30,VN30F1M,0.6,603210000.0,0.0,0.0
2022-09-06 07:07:00,E1VFVN30,VN30F1M,0.495,317565000.0,0.0,0.0
2022-09-06 07:12:00,E1VFVN30,VN30F1M,0.0,0.0,0.61,1965195000.0
2022-09-06 07:13:00,E1VFVN30,VN30F1M,3.0,8596755000.0,0.6,1995350000.0
2022-09-06 07:14:00,E1VFVN30,VN30F1M,0.0,0.0,0.7,652450000.0
2022-09-06 07:23:00,E1VFVN30,VN30F1M,0.5,11650000.0,0.0,0.0
2022-09-06 07:24:00,E1VFVN30,VN30F1M,0.635,2028155000.0,0.0,0.0
2022-09-06 07:25:00,E1VFVN30,VN30F1M,0.76,1381745000.0,0.0,846220000.0
2022-09-06 07:29:00,E1VFVN30,VN30F1M,0.485,358025000.0,0.88,1248035000.0
2022-09-06 07:40:00,E1VFVN30,VN30F1M,2.5,3986595000.0,0.0,0.0
2022-09-06 07:43:00,E1VFVN30,VN30F1M,6.0,9844360000.0,0.0,0.0
2022-09-06 07:44:00,E1VFVN30,VN30F1M,3.0,6081210000.0,0.0,0.0
2022-09-07 02:14:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,6025375000.0
2022-09-07 02:16:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,4652335000.0
2022-09-07 02:18:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2062060000.0
2022-09-07 02:19:00,E1VFVN30,VN30F1M,0.0,0.0,2.0,3271895000.0
2022-09-07 02:22:00,E1VFVN30,VN30F1M,0.0,0.0,2.0,3239560000.0
2022-09-07 02:23:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1965825000.0
2022-09-07 02:24:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2029320000.0
2022-09-07 02:25:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1263065000.0
2022-09-07 02:26:00,E1VFVN30,VN30F1M,0.0,0.0,0.98,2010560000.0
2022-09-07 02:27:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2100595000.0
2022-09-07 02:28:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,6545285000.0
2022-09-07 02:30:00,E1VFVN30,VN30F1M,0.0,0.0,2.0,3176690000.0
2022-09-07 02:32:00,E1VFVN30,VN30F1M,0.0,0.0,2.7,4826710000.0
2022-09-07 02:33:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1127690000.0
2022-09-07 02:34:00,E1VFVN30,VN30F1M,0.0,0.0,2.705,5134660000.0
2022-09-07 02:41:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1954635000.0
2022-09-07 02:44:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2064830000.0
2022-09-07 02:45:00,E1VFVN30,VN30F1M,0.0,0.0,4.0,8877100000.0
2022-09-07 02:46:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,6060545000.0
2022-09-07 02:49:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1980910000.0
2022-09-07 02:50:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2053280000.0
2022-09-07 02:51:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2329560000.0
2022-09-07 02:58:00,E1VFVN30,VN30F1M,0.56,1219765000.0,0.0,0.0
2022-09-07 02:59:00,E1VFVN30,VN30F1M,1.0,1891630000.0,0.0,0.0
2022-09-07 03:00:00,E1VFVN30,VN30F1M,0.45,264740000.0,0.0,0.0
2022-09-07 03:09:00,E1VFVN30,VN30F1M,0.0,0.0,2.0,4312790000.0
2022-09-07 03:10:00,E1VFVN30,VN30F1M,0.0,0.0,4.0,8780440000.0
2022-09-07 03:12:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,6474020000.0
2022-09-07 03:13:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,5969050000.0
2022-09-07 03:22:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,6371190000.0
2022-09-07 03:23:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,5342975000.0
2022-09-07 03:32:00,E1VFVN30,VN30F1M,0.6,437745000.0,0.0,0.0
2022-09-07 03:42:00,E1VFVN30,VN30F1M,1.055,722120000.0,0.0,983450000.0
2022-09-07 03:43:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,4840265000.0
2022-09-07 03:48:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,4913330000.0
2022-09-07 03:52:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2373820000.0
2022-09-07 03:53:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1846465000.0
2022-09-07 03:54:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,7820880000.0
2022-09-07 03:55:00,E1VFVN30,VN30F1M,0.0,0.0,6.0,13559160000.0
2022-09-07 03:56:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,6310865000.0
2022-09-07 03:57:00,E1VFVN30,VN30F1M,0.0,0.0,3.0,6460040000.0
2022-09-07 03:59:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2101005000.0
2022-09-07 04:09:00,E1VFVN30,VN30F1M,0.0,0.0,9.0,19427440000.0
2022-09-07 04:11:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,3070465000.0
2022-09-07 04:12:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2798060000.0
2022-09-07 04:13:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2297955000.0
2022-09-07 04:15:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,1956200000.0
2022-09-07 04:16:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2159260000.0
2022-09-07 04:18:00,E1VFVN30,VN30F1M,0.0,0.0,2.0,4181570000.0
2022-09-07 04:19:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,2304390000.0
2022-09-07 06:01:00,E1VFVN30,VN30F1M,0.655,725590000.0,0.0,0.0
2022-09-07 06:08:00,E1VFVN30,VN30F1M,0.6,813845000.0,0.0,0.0
2022-09-07 06:09:00,E1VFVN30,VN30F1M,0.575,1028255000.0,0.0,0.0
2022-09-07 06:10:00,E1VFVN30,VN30F1M,3.0,5508525000.0,0.0,0.0
2022-09-07 06:11:00,E1VFVN30,VN30F1M,0.56,1322675000.0,0.0,0.0
2022-09-07 06:16:00,E1VFVN30,VN30F1M,0.0,0.0,1.5,2684945000.0
2022-09-07 06:18:00,E1VFVN30,VN30F1M,0.0,0.0,1.5,2695015000.0
2022-09-07 06:19:00,E1VFVN30,VN30F1M,0.0,0.0,0.625,253105000.0
2022-09-07 06:22:00,E1VFVN30,VN30F1M,0.62,263825000.0,0.0,0.0
2022-09-07 06:23:00,E1VFVN30,VN30F1M,0.0,0.0,0.58,770130000.0
2022-09-07 06:24:00,E1VFVN30,VN30F1M,0.0,0.0,0.57,915500000.0
2022-09-07 06:35:00,E1VFVN30,VN30F1M,0.52,155710000.0,0.0,0.0
2022-09-07 06:36:00,E1VFVN30,VN30F1M,1.74,3821335000.0,0.0,0.0
2022-09-07 06:37:00,E1VFVN30,VN30F1M,1.0,2928620000.0,0.0,0.0
2022-09-07 06:38:00,E1VFVN30,VN30F1M,2.005,4728745000.0,0.0,0.0
2022-09-07 06:39:00,E1VFVN30,VN30F1M,1.0,2146325000.0,0.0,0.0
2022-09-07 06:40:00,E1VFVN30,VN30F1M,1.0,2103465000.0,0.0,0.0
2022-09-07 06:41:00,E1VFVN30,VN30F1M,2.0,3661325000.0,0.0,0.0
2022-09-07 06:42:00,E1VFVN30,VN30F1M,0.655,210535000.0,0.0,0.0
2022-09-07 06:43:00,E1VFVN30,VN30F1M,1.67,3453190000.0,0.0,1096780000.0
2022-09-07 06:44:00,E1VFVN30,VN30F1M,0.645,1929370000.0,0.0,0.0
2022-09-07 06:45:00,E1VFVN30,VN30F1M,1.04,2911965000.0,0.0,0.0
2022-09-07 06:46:00,E1VFVN30,VN30F1M,0.62,1084640000.0,0.0,0.0
2022-09-07 06:47:00,E1VFVN30,VN30F1M,0.64,1722635000.0,0.0,0.0
2022-09-07 06:53:00,E1VFVN30,VN30F1M,0.56,490220000.0,0.0,0.0
2022-09-07 06:54:00,E1VFVN30,VN30F1M,0.53,197745000.0,0.0,0.0
2022-09-07 06:55:00,E1VFVN30,VN30F1M,0.94,2049515000.0,0.0,0.0
2022-09-07 06:56:00,E1VFVN30,VN30F1M,0.87,1681810000.0,0.0,0.0
2022-09-07 06:59:00,E1VFVN30,VN30F1M,0.5,174640000.0,0.0,0.0
2022-09-07 07:00:00,E1VFVN30,VN30F1M,0.62,99490000.0,0.0,0.0
2022-09-07 07:02:00,E1VFVN30,VN30F1M,0.0,0.0,2.06,698130000.0
2022-09-07 07:03:00,E1VFVN30,VN30F1M,0.425,851620000.0,0.5,891820000.0
2022-09-07 07:04:00,E1VFVN30,VN30F1M,0.62,1964520000.0,0.0,1308500000.0
2022-09-07 07:05:00,E1VFVN30,VN30F1M,0.57,1599105000.0,0.0,1399180000.0
2022-09-07 07:06:00,E1VFVN30,VN30F1M,2.0,3945910000.0,0.0,1146220000.0
2022-09-07 07:07:00,E1VFVN30,VN30F1M,3.785,7035480000.0,0.0,0.0
2022-09-07 07:08:00,E1VFVN30,VN30F1M,1.0,3486040000.0,0.0,0.0
2022-09-07 07:09:00,E1VFVN30,VN30F1M,0.545,1547620000.0,0.0,0.0
2022-09-07 07:10:00,E1VFVN30,VN30F1M,1.0,893350000.0,0.0,0.0
2022-09-07 07:11:00,E1VFVN30,VN30F1M,3.535,4389690000.0,0.0,0.0
2022-09-07 07:12:00,E1VFVN30,VN30F1M,0.0,0.0,1.5,1680330000.0
2022-09-07 07:18:00,E1VFVN30,VN30F1M,0.57,368545000.0,0.0,0.0
2022-09-07 07:20:00,E1VFVN30,VN30F1M,0.0,463325000.0,3.0,3351900000.0
2022-09-07 07:21:00,E1VFVN30,VN30F1M,0.0,378525000.0,2.0,4295215000.0
2022-09-07 07:22:00,E1VFVN30,VN30F1M,0.0,308705000.0,3.0,5078035000.0
2022-09-07 07:23:00,E1VFVN30,VN30F1M,0.56,1007005000.0,0.65,1326880000.0
2022-09-07 07:24:00,E1VFVN30,VN30F1M,0.81,1084135000.0,1.28,2935460000.0
2022-09-07 07:25:00,E1VFVN30,VN30F1M,0.0,513510000.0,1.1,2284730000.0
2022-09-07 07:26:00,E1VFVN30,VN30F1M,0.0,405480000.0,2.08,5865435000.0
2022-09-07 07:27:00,E1VFVN30,VN30F1M,0.53,785580000.0,3.43,7282330000.0
2022-09-07 07:28:00,E1VFVN30,VN30F1M,0.0,22700000.0,3.03,2599665000.0
2022-09-07 07:38:00,E1VFVN30,VN30F1M,3.88888888888889,6367230000.0,0.0,0.0
2022-09-07 07:42:00,E1VFVN30,VN30F1M,11.8695652173913,23345390000.0,0.0,0.0
2022-09-07 07:43:00,E1VFVN30,VN30F1M,3.0,5778280000.0,0.0,0.0
2022-09-07 07:44:00,E1VFVN30,VN30F1M,3.0,6274855000.0,2.08333333333333,2853920000.0
2022-09-07 07:45:00,E1VFVN30,VN30F1M,3.0,5359100000.0,0.0,0.0
2022-09-08 02:18:00,E1VFVN30,VN30F1M,1.0,464185000.0,0.0,0.0
2022-09-08 02:21:00,E1VFVN30,VN30F1M,1.0,1318120000.0,0.0,0.0
2022-09-08 02:22:00,E1VFVN30,VN30F1M,1.05,2280480000.0,0.0,85885000.0
2022-09-08 02:23:00,E1VFVN30,VN30F1M,0.0,0.0,0.585,369340000.0
2022-09-08 02:24:00,E1VFVN30,VN30F1M,0.5,990710000.0,0.0,0.0
2022-09-08 02:25:00,E1VFVN30,VN30F1M,0.97,1831550000.0,0.0,0.0
2022-09-08 02:26:00,E1VFVN30,VN30F1M,1.435,2797280000.0,0.0,0.0
2022-09-08 02:27:00,E1VFVN30,VN30F1M,1.73,3711875000.0,0.0,0.0
2022-09-08 02:28:00,E1VFVN30,VN30F1M,1.665,3671780000.0,0.0,0.0
2022-09-08 02:29:00,E1VFVN30,VN30F1M,1.58,3183790000.0,0.0,0.0
2022-09-08 02:30:00,E1VFVN30,VN30F1M,1.0,2210375000.0,0.0,0.0
2022-09-08 02:31:00,E1VFVN30,VN30F1M,0.96,2117690000.0,0.0,0.0
2022-09-08 02:32:00,E1VFVN30,VN30F1M,0.95,1810840000.0,0.0,0.0
2022-09-08 02:33:00,E1VFVN30,VN30F1M,1.0,2327445000.0,0.0,0.0
2022-09-08 02:35:00,E1VFVN30,VN30F1M,0.48,969345000.0,0.0,0.0
2022-09-08 02:36:00,E1VFVN30,VN30F1M,1.2,2549210000.0,0.0,0.0
2022-09-08 02:37:00,E1VFVN30,VN30F1M,0.5,1076620000.0,0.0,0.0
2022-09-08 02:46:00,E1VFVN30,VN30F1M,2.0,3523985000.0,0.0,0.0
2022-09-08 02:47:00,E1VFVN30,VN30F1M,1.18,2066320000.0,0.0,0.0
2022-09-08 02:54:00,E1VFVN30,VN30F1M,1.5,2175550000.0,0.0,772985000.0
2022-09-08 02:55:00,E1VFVN30,VN30F1M,1.5,2474510000.0,0.0,254795000.0
2022-09-08 02:56:00,E1VFVN30,VN30F1M,1.62,3129410000.0,0.0,179700000.0
2022-09-08 02:57:00,E1VFVN30,VN30F1M,1.5,3260575000.0,0.0,0.0
2022-09-08 02:58:00,E1VFVN30,VN30F1M,1.13,2452085000.0,0.0,0.0
2022-09-08 02:59:00,E1VFVN30,VN30F1M,1.67,3816410000.0,0.0,0.0
2022-09-08 03:00:00,E1VFVN30,VN30F1M,1.105,2828390000.0,0.0,0.0
2022-09-08 03:01:00,E1VFVN30,VN30F1M,0.54,1076605000.0,0.0,0.0
2022-09-08 03:02:00,E1VFVN30,VN30F1M,1.145,2575445000.0,0.0,0.0
2022-09-08 03:03:00,E1VFVN30,VN30F1M,0.5,1027095000.0,0.0,0.0
2022-09-08 03:18:00,E1VFVN30,VN30F1M,0.6,1466175000.0,0.0,0.0
2022-09-08 03:19:00,E1VFVN30,VN30F1M,0.48,725650000.0,0.0,0.0
2022-09-08 03:20:00,E1VFVN30,VN30F1M,1.0,1986380000.0,0.0,0.0
2022-09-08 03:21:00,E1VFVN30,VN30F1M,0.52,122300000.0,0.0,0.0
2022-09-08 03:30:00,E1VFVN30,VN30F1M,0.53,1090520000.0,0.0,0.0
2022-09-08 03:31:00,E1VFVN30,VN30F1M,0.605,1368855000.0,0.0,0.0
2022-09-08 03:32:00,E1VFVN30,VN30F1M,0.44,679595000.0,0.0,0.0
2022-09-08 03:33:00,E1VFVN30,VN30F1M,0.44,583705000.0,0.0,0.0
2022-09-08 03:35:00,E1VFVN30,VN30F1M,0.565,1493510000.0,0.0,0.0
2022-09-08 03:36:00,E1VFVN30,VN30F1M,1.0,1988860000.0,0.0,0.0
2022-09-08 03:37:00,E1VFVN30,VN30F1M,0.59,1119690000.0,0.0,0.0
2022-09-08 03:46:00,E1VFVN30,VN30F1M,0.0,0.0,1.17,525460000.0
2022-09-08 03:47:00,E1VFVN30,VN30F1M,0.0,0.0,1.0,148975000.0
2022-09-08 03:48:00,E1VFVN30,VN30F1M,0.61,1401045000.0,0.0,0.0
2022-09-08 03:49:00,E1VFVN30,VN30F1M,0.54,1023290000.0,0.0,53000000.0
2022-09-08 03:50:00,E1VFVN30,VN30F1M,0.0,0.0,2.22,2150600000.0
2022-09-08 03:51:00,E1VFVN30,VN30F1M,1.455,2344310000.0,0.0,0.0
2022-09-08 03:52:00,E1VFVN30,VN30F1M,1.67,3248845000.0,0.0,0.0
2022-09-08 03:53:00,E1VFVN30,VN30F1M,11.475,23149190000.0,0.0,0.0
2022-09-08 03:54:00,E1VFVN30,VN30F1M,0.8,3770640000.0,0.0,0.0
2022-09-08 03:55:00,E1VFVN30,VN30F1M,1.0,1184250000.0,0.0,0.0
2022-09-08 03:56:00,E1VFVN30,VN30F1M,0.43,789745000.0,0.0,0.0
2022-09-08 03:57:00,E1VFVN30,VN30F1M,0.54,1096335000.0,0.0,0.0
2022-09-08 03:58:00,E1VFVN30,VN30F1M,1.135,2558975000.0,0.0,0.0
2022-09-08 03:59:00,E1VFVN30,VN30F1M,0.6,1371845000.0,0.0,0.0
2022-09-08 04:00:00,E1VFVN30,VN30F1M,1.5,2824315000.0,0.0,0.0
2022-09-08 04:01:00,E1VFVN30,VN30F1M,0.43,617740000.0,0.0,0.0
2022-09-08 04:02:00,E1VFVN30,VN30F1M,0.435,620090000.0,0.0,0.0
2022-09-08 04:03:00,E1VFVN30,VN30F1M,1.0,1993525000.0,0.0,0.0
2022-09-08 04:04:00,E1VFVN30,VN30F1M,0.54,1218025000.0,0.0,0.0
2022-09-08 04:05:00,E1VFVN30,VN30F1M,1.2,2399360000.0,0.0,0.0
2022-09-08 04:06:00,E1VFVN30,VN30F1M,0.545,127190000.0,0.0,0.0
2022-09-08 04:07:00,E1VFVN30,VN30F1M,0.95,2032285000.0,0.0,0.0
2022-09-08 04:08:00,E1VFVN30,VN30F1M,1.45,2230715000.0,0.0,0.0
2022-09-08 04:09:00,E1VFVN30,VN30F1M,0.495,1082535000.0,0.0,0.0
2022-09-08 04:11:00,E1VFVN30,VN30F1M,1.065,2201135000.0,0.0,0.0
2022-09-08 04:13:00,E1VFVN30,VN30F1M,0.555,232025000.0,0.0,0.0
2022-09-08 04:14:00,E1VFVN30,VN30F1M,0.6,201585000.0,0.0,0.0
2022-09-08 04:16:00,E1VFVN30,VN30F1M,1.0,1058560000.0,0.0,0.0
2022-09-08 04:18:00,E1VFVN30,VN30F1M,2.0,2357635000.0,0.0,0.0
2022-09-08 04:19:00,E1VFVN30,VN30F1M,4.74,8538700000.0,0.0,0.0
2022-09-08 06:01:00,E1VFVN30,VN30F1M,1.0,1172140000.0,0.0,217290000.0
2022-09-08 06:02:00,E1VFVN30,VN30F1M,0.45,621100000.0,0.0,0.0
2022-09-08 06:03:00,E1VFVN30,VN30F1M,0.44,247470000.0,0.0,0.0
2022-09-08 06:04:00,E1VFVN30,VN30F1M,0.43,709535000.0,0.0,0.0
2022-09-08 06:05:00,E1VFVN30,VN30F1M,2.51,5122920000.0,0.0,0.0
2022-09-08 06:06:00,E1VFVN30,VN30F1M,7.06,13991270000.0,0.0,0.0
2022-09-08 06:07:00,E1VFVN30,VN30F1M,6.0,10987090000.0,0.0,0.0
2022-09-08 06:16:00,E1VFVN30,VN30F1M,0.54,1100935000.0,0.0,0.0
2022-09-08 06:17:00,E1VFVN30,VN30F1M,3.0,4156910000.0,0.0,0.0
2022-09-08 06:18:00,E1VFVN30,VN30F1M,3.32,7050590000.0,0.0,0.0
2022-09-08 06:19:00,E1VFVN30,VN30F1M,3.29,6911660000.0,0.0,0.0
2022-09-08 06:20:00,E1VFVN30,VN30F1M,0.44,611965000.0,0.0,0.0
2022-09-08 06:21:00,E1VFVN30,VN30F1M,0.44,620040000.0,0.0,0.0
2022-09-08 06:22:00,E1VFVN30,VN30F1M,1.415,2167110000.0,0.0,0.0
2022-09-08 06:23:00,E1VFVN30,VN30F1M,0.62,1690480000.0,0.0,0.0
2022-09-08 06:24:00,E1VFVN30,VN30F1M,0.545,1115920000.0,0.0,0.0
