Date,VN30F1M
2022-09-05 02:05:00,0.0
2022-09-05 02:10:00,0.0
2022-09-05 02:15:00,0.0
2022-09-05 02:20:00,0.0
2022-09-05 02:25:00,0.0
2022-09-05 02:30:00,0.0
2022-09-05 02:35:00,0.0
2022-09-05 02:40:00,0.0
2022-09-05 02:45:00,0.0
2022-09-05 02:50:00,0.0
2022-09-05 02:55:00,0.0
2022-09-05 03:00:00,0.0
2022-09-05 03:05:00,0.0
2022-09-05 03:10:00,0.0
2022-09-05 03:15:00,0.0
2022-09-05 03:20:00,0.0
2022-09-05 03:25:00,0.071
2022-09-05 03:30:00,0.071
2022-09-05 03:35:00,0.071
2022-09-05 03:40:00,0.071
2022-09-05 03:45:00,0.071
2022-09-05 03:50:00,0.071
2022-09-05 03:55:00,0.071
2022-09-05 04:00:00,0.0373
2022-09-05 04:05:00,0.0373
2022-09-05 04:10:00,0.0373
2022-09-05 04:15:00,0.0373
2022-09-05 04:20:00,0.0373
2022-09-05 04:25:00,0.0
2022-09-05 04:30:00,0.0
2022-09-05 04:35:00,0.0
2022-09-05 06:05:00,0.0
2022-09-05 06:10:00,0.0
2022-09-05 06:15:00,0.0
2022-09-05 06:20:00,0.0
2022-09-05 06:25:00,0.0
2022-09-05 06:30:00,0.0
2022-09-05 06:35:00,0.0
2022-09-05 06:40:00,0.0
2022-09-05 06:45:00,0.0
2022-09-05 06:50:00,0.0
2022-09-05 06:55:00,0.0
2022-09-05 07:00:00,0.0
2022-09-05 07:05:00,-0.3712
2022-09-05 07:10:00,-0.3712
2022-09-05 07:15:00,-0.384
2022-09-05 07:20:00,-0.2173
2022-09-05 07:25:00,-0.2169
2022-09-05 07:30:00,-0.2165
2022-09-05 07:35:00,-0.0451
2022-09-05 07:50:00,-0.0451
2022-09-06 02:05:00,0.0
2022-09-06 02:10:00,0.0
2022-09-06 02:15:00,0.0
2022-09-06 02:20:00,0.0
2022-09-06 02:25:00,0.0
2022-09-06 02:30:00,0.0
2022-09-06 02:35:00,0.2286
2022-09-06 02:40:00,0.357
2022-09-06 02:45:00,0.4931
2022-09-06 02:50:00,0.4931
2022-09-06 02:55:00,0.4931
2022-09-06 03:00:00,0.4931
2022-09-06 03:05:00,0.4931
2022-09-06 03:10:00,0.4317
2022-09-06 03:15:00,0.4317
2022-09-06 03:20:00,0.4317
2022-09-06 03:25:00,0.4317
2022-09-06 03:30:00,0.4317
2022-09-06 03:35:00,0.4317
2022-09-06 03:40:00,0.4317
2022-09-06 03:45:00,0.4317
2022-09-06 03:50:00,0.4317
2022-09-06 03:55:00,0.4317
2022-09-06 04:00:00,0.4317
2022-09-06 04:05:00,0.4317
2022-09-06 04:10:00,0.4317
2022-09-06 04:15:00,0.4317
2022-09-06 04:20:00,0.4317
2022-09-06 04:25:00,0.4317
2022-09-06 04:30:00,0.4317
2022-09-06 04:35:00,0.4317
2022-09-06 06:05:00,0.4317
2022-09-06 06:10:00,0.4317
2022-09-06 06:15:00,0.4317
2022-09-06 06:20:00,0.4317
2022-09-06 06:25:00,0.4317
2022-09-06 06:30:00,0.4317
2022-09-06 06:35:00,0.4317
2022-09-06 06:40:00,0.4317
2022-09-06 06:45:00,0.4317
2022-09-06 06:50:00,0.4317
2022-09-06 06:55:00,0.4317
2022-09-06 07:00:00,0.4317
2022-09-06 07:05:00,0.4317
2022-09-06 07:10:00,0.4317
2022-09-06 07:15:00,0.3779
2022-09-06 07:20:00,0.3554
2022-09-06 07:25:00,0.3556
2022-09-06 07:30:00,0.3554
2022-09-06 07:35:00,0.3231
2022-09-06 07:50:00,0.1289
2022-09-07 02:05:00,0.1289
2022-09-07 02:10:00,0.1289
2022-09-07 02:15:00,0.1289
2022-09-07 02:20:00,0.1112
2022-09-07 02:25:00,0.1112
2022-09-07 02:30:00,0.1112
2022-09-07 02:35:00,0.1112
2022-09-07 02:40:00,0.2312
2022-09-07 02:45:00,0.2312
2022-09-07 02:50:00,0.2312
2022-09-07 02:55:00,0.2312
2022-09-07 03:00:00,0.2634
2022-09-07 03:05:00,0.4946
2022-09-07 03:10:00,0.4624
2022-09-07 03:15:00,0.4624
2022-09-07 03:20:00,0.4624
2022-09-07 03:25:00,0.4624
2022-09-07 03:30:00,0.4624
2022-09-07 03:35:00,0.4624
2022-09-07 03:40:00,0.4624
2022-09-07 03:45:00,0.4624
2022-09-07 03:50:00,0.4624
2022-09-07 03:55:00,0.4624
2022-09-07 04:00:00,0.4624
2022-09-07 04:05:00,0.4624
2022-09-07 04:10:00,0.3562
2022-09-07 04:15:00,0.3562
2022-09-07 04:20:00,0.3562
2022-09-07 04:25:00,0.3562
2022-09-07 04:30:00,0.3562
2022-09-07 04:35:00,0.3562
2022-09-07 06:05:00,0.3562
2022-09-07 06:10:00,0.3562
2022-09-07 06:15:00,0.3562
2022-09-07 06:20:00,0.1833
2022-09-07 06:25:00,0.4057
2022-09-07 06:30:00,0.9638
2022-09-07 06:35:00,0.9638
2022-09-07 06:40:00,0.8247
2022-09-07 06:45:00,0.4491
2022-09-07 06:50:00,0.4491
2022-09-07 06:55:00,0.2879
2022-09-07 07:00:00,-0.9638
2022-09-07 07:05:00,-0.9638
2022-09-07 07:10:00,-0.9638
2022-09-07 07:15:00,-0.9638
2022-09-07 07:20:00,-1.0
2022-09-07 07:25:00,-0.9976
2022-09-07 07:30:00,-0.9951
2022-09-07 07:35:00,-1.0
2022-09-07 07:50:00,-1.0
2022-09-08 02:05:00,-1.0
2022-09-08 02:10:00,-1.0
2022-09-08 02:15:00,-1.0
2022-09-08 02:20:00,-1.0
2022-09-08 02:25:00,-1.0
2022-09-08 02:30:00,-1.0
2022-09-08 02:35:00,-1.0
2022-09-08 02:40:00,-1.0
2022-09-08 02:45:00,-1.0
2022-09-08 02:50:00,-1.0
2022-09-08 02:55:00,-1.0
2022-09-08 03:00:00,-1.0
2022-09-08 03:05:00,-1.0
2022-09-08 03:10:00,-1.0
2022-09-08 03:15:00,-1.0
2022-09-08 03:20:00,-1.0
2022-09-08 03:25:00,-1.0
2022-09-08 03:30:00,-1.0
2022-09-08 03:35:00,-1.0
2022-09-08 03:40:00,-1.0
2022-09-08 03:45:00,-1.0
2022-09-08 03:50:00,-1.0
2022-09-08 03:55:00,-1.0
2022-09-08 04:00:00,-1.0
2022-09-08 04:05:00,-1.0
2022-09-08 04:10:00,-1.0
